category,sales,category_total_sales
Furniture,844,4110884.0
Furniture,352,4110884.0
Furniture,446,4110884.0
Furniture,658,4110884.0
Furniture,172,4110884.0
Furniture,1228,4110884.0
Furniture,350,4110884.0
Furniture,62,4110884.0
Furniture,171,4110884.0
Furniture,177,4110884.0
Furniture,422,4110884.0
Furniture,99,4110884.0
Furniture,522,4110884.0
Furniture,170,4110884.0
Furniture,854,4110884.0
Furniture,79,4110884.0
Furniture,975,4110884.0
Furniture,317,4110884.0
Furniture,128,4110884.0
Furniture,233,4110884.0
Furniture,305,4110884.0
Furniture,718,4110884.0
Furniture,16,4110884.0
Furniture,328,4110884.0
Furniture,206,4110884.0
Furniture,23,4110884.0
Furniture,342,4110884.0
Furniture,31,4110884.0
Furniture,251,4110884.0
Furniture,16,4110884.0
Furniture,517,4110884.0
Furniture,328,4110884.0
Furniture,254,4110884.0
Furniture,21,4110884.0
Furniture,213,4110884.0
Furniture,108,4110884.0
Furniture,298,4110884.0
Furniture,124,4110884.0
Furniture,332,4110884.0
Furniture,307,4110884.0
Furniture,410,4110884.0
Furniture,457,4110884.0
Furniture,30,4110884.0
Furniture,205,4110884.0
Furniture,8,4110884.0
Furniture,623,4110884.0
Furniture,220,4110884.0
Furniture,2,4110884.0
Furniture,205,4110884.0
Furniture,83,4110884.0
Furniture,933,4110884.0
Furniture,913,4110884.0
Furniture,141,4110884.0
Furniture,311,4110884.0
Furniture,191,4110884.0
Furniture,248,4110884.0
Furniture,85,4110884.0
Furniture,255,4110884.0
Furniture,44,4110884.0
Furniture,140,4110884.0
Furniture,14,4110884.0
Furniture,38,4110884.0
Furniture,957,4110884.0
Furniture,15,4110884.0
Furniture,348,4110884.0
Furniture,156,4110884.0
Furniture,1025,4110884.0
Furniture,23,4110884.0
Furniture,303,4110884.0
Furniture,25,4110884.0
Furniture,528,4110884.0
Furniture,13,4110884.0
Furniture,388,4110884.0
Furniture,367,4110884.0
Furniture,23,4110884.0
Furniture,528,4110884.0
Furniture,241,4110884.0
Furniture,558,4110884.0
Furniture,638,4110884.0
Furniture,563,4110884.0
Furniture,23,4110884.0
Furniture,15,4110884.0
Furniture,207,4110884.0
Furniture,246,4110884.0
Furniture,131,4110884.0
Furniture,2453,4110884.0
Furniture,73,4110884.0
Furniture,180,4110884.0
Furniture,48,4110884.0
Furniture,103,4110884.0
Furniture,919,4110884.0
Furniture,15,4110884.0
Furniture,197,4110884.0
Furniture,106,4110884.0
Furniture,105,4110884.0
Furniture,244,4110884.0
Furniture,57,4110884.0
Furniture,211,4110884.0
Furniture,610,4110884.0
Furniture,41,4110884.0
Furniture,102,4110884.0
Furniture,199,4110884.0
Furniture,1352,4110884.0
Furniture,57,4110884.0
Furniture,9,4110884.0
Furniture,763,4110884.0
Furniture,58,4110884.0
Furniture,40,4110884.0
Furniture,1219,4110884.0
Furniture,6,4110884.0
Furniture,6,4110884.0
Furniture,25,4110884.0
Furniture,32,4110884.0
Furniture,9,4110884.0
Furniture,10,4110884.0
Furniture,340,4110884.0
Furniture,1740,4110884.0
Furniture,489,4110884.0
Furniture,17,4110884.0
Furniture,658,4110884.0
Furniture,17,4110884.0
Furniture,981,4110884.0
Furniture,512,4110884.0
Furniture,193,4110884.0
Furniture,100,4110884.0
Furniture,798,4110884.0
Furniture,10,4110884.0
Furniture,1213,4110884.0
Furniture,66,4110884.0
Furniture,128,4110884.0
Furniture,127,4110884.0
Furniture,891,4110884.0
Furniture,64,4110884.0
Furniture,362,4110884.0
Furniture,25,4110884.0
Furniture,77,4110884.0
Furniture,10,4110884.0
Furniture,14,4110884.0
Furniture,9,4110884.0
Furniture,854,4110884.0
Furniture,191,4110884.0
Furniture,318,4110884.0
Furniture,512,4110884.0
Furniture,17,4110884.0
Furniture,75,4110884.0
Furniture,65,4110884.0
Furniture,899,4110884.0
Furniture,211,4110884.0
Furniture,601,4110884.0
Furniture,1023,4110884.0
Furniture,104,4110884.0
Furniture,89,4110884.0
Furniture,4,4110884.0
Furniture,2,4110884.0
Furniture,782,4110884.0
Furniture,7,4110884.0
Furniture,318,4110884.0
Furniture,2,4110884.0
Furniture,863,4110884.0
Furniture,957,4110884.0
Furniture,66,4110884.0
Furniture,11,4110884.0
Furniture,57,4110884.0
Furniture,52,4110884.0
Furniture,455,4110884.0
Furniture,301,4110884.0
Furniture,2396,4110884.0
Furniture,21,4110884.0
Furniture,10,4110884.0
Furniture,5,4110884.0
Furniture,10,4110884.0
Furniture,33,4110884.0
Furniture,85,4110884.0
Furniture,7,4110884.0
Furniture,379,4110884.0
Furniture,128,4110884.0
Furniture,344,4110884.0
Furniture,96,4110884.0
Furniture,99,4110884.0
Furniture,16,4110884.0
Furniture,242,4110884.0
Furniture,74,4110884.0
Furniture,212,4110884.0
Furniture,532,4110884.0
Furniture,275,4110884.0
Furniture,7,4110884.0
Furniture,614,4110884.0
Furniture,65,4110884.0
Furniture,347,4110884.0
Furniture,5,4110884.0
Furniture,22,4110884.0
Furniture,8,4110884.0
Furniture,20,4110884.0
Furniture,369,4110884.0
Furniture,75,4110884.0
Furniture,22,4110884.0
Furniture,408,4110884.0
Furniture,22,4110884.0
Furniture,108,4110884.0
Furniture,383,4110884.0
Furniture,1228,4110884.0
Furniture,601,4110884.0
Furniture,24,4110884.0
Furniture,674,4110884.0
Furniture,19,4110884.0
Furniture,155,4110884.0
Furniture,68,4110884.0
Furniture,683,4110884.0
Furniture,5,4110884.0
Furniture,301,4110884.0
Furniture,967,4110884.0
Furniture,201,4110884.0
Furniture,108,4110884.0
Furniture,402,4110884.0
Furniture,744,4110884.0
Furniture,317,4110884.0
Furniture,377,4110884.0
Furniture,1038,4110884.0
Furniture,1234,4110884.0
Furniture,355,4110884.0
Furniture,93,4110884.0
Furniture,659,4110884.0
Furniture,1236,4110884.0
Furniture,5487,4110884.0
Furniture,88,4110884.0
Furniture,1635,4110884.0
Furniture,831,4110884.0
Furniture,1082,4110884.0
Furniture,458,4110884.0
Furniture,846,4110884.0
Furniture,239,4110884.0
Furniture,154,4110884.0
Furniture,85,4110884.0
Furniture,766,4110884.0
Furniture,329,4110884.0
Furniture,947,4110884.0
Furniture,74,4110884.0
Furniture,747,4110884.0
Furniture,51,4110884.0
Furniture,2439,4110884.0
Furniture,76,4110884.0
Furniture,157,4110884.0
Furniture,23,4110884.0
Furniture,271,4110884.0
Furniture,150,4110884.0
Furniture,2885,4110884.0
Furniture,40,4110884.0
Furniture,88,4110884.0
Furniture,156,4110884.0
Furniture,313,4110884.0
Furniture,101,4110884.0
Furniture,1252,4110884.0
Furniture,1230,4110884.0
Furniture,409,4110884.0
Furniture,594,4110884.0
Furniture,1285,4110884.0
Furniture,763,4110884.0
Furniture,93,4110884.0
Furniture,85,4110884.0
Furniture,750,4110884.0
Furniture,296,4110884.0
Furniture,382,4110884.0
Furniture,120,4110884.0
Furniture,158,4110884.0
Furniture,100,4110884.0
Furniture,657,4110884.0
Furniture,517,4110884.0
Furniture,1177,4110884.0
Furniture,231,4110884.0
Furniture,1652,4110884.0
Furniture,164,4110884.0
Furniture,911,4110884.0
Furniture,107,4110884.0
Furniture,2757,4110884.0
Furniture,182,4110884.0
Furniture,44,4110884.0
Furniture,880,4110884.0
Furniture,444,4110884.0
Furniture,355,4110884.0
Furniture,674,4110884.0
Furniture,1162,4110884.0
Furniture,744,4110884.0
Furniture,396,4110884.0
Furniture,299,4110884.0
Furniture,396,4110884.0
Furniture,875,4110884.0
Furniture,2068,4110884.0
Furniture,108,4110884.0
Furniture,2596,4110884.0
Furniture,237,4110884.0
Furniture,259,4110884.0
Furniture,884,4110884.0
Furniture,34,4110884.0
Furniture,114,4110884.0
Furniture,222,4110884.0
Furniture,653,4110884.0
Furniture,41,4110884.0
Furniture,153,4110884.0
Furniture,309,4110884.0
Furniture,912,4110884.0
Furniture,85,4110884.0
Furniture,2892,4110884.0
Furniture,328,4110884.0
Furniture,179,4110884.0
Furniture,2221,4110884.0
Furniture,48,4110884.0
Furniture,381,4110884.0
Furniture,1109,4110884.0
Furniture,51,4110884.0
Furniture,460,4110884.0
Furniture,43,4110884.0
Furniture,196,4110884.0
Furniture,587,4110884.0
Furniture,43,4110884.0
Furniture,169,4110884.0
Furniture,221,4110884.0
Furniture,18,4110884.0
Furniture,213,4110884.0
Furniture,103,4110884.0
Furniture,127,4110884.0
Furniture,159,4110884.0
Furniture,91,4110884.0
Furniture,99,4110884.0
Furniture,136,4110884.0
Furniture,76,4110884.0
Furniture,608,4110884.0
Furniture,165,4110884.0
Furniture,212,4110884.0
Furniture,339,4110884.0
Furniture,191,4110884.0
Furniture,655,4110884.0
Furniture,401,4110884.0
Furniture,327,4110884.0
Furniture,529,4110884.0
Furniture,3709,4110884.0
Furniture,456,4110884.0
Furniture,151,4110884.0
Furniture,740,4110884.0
Furniture,57,4110884.0
Furniture,657,4110884.0
Furniture,136,4110884.0
Furniture,198,4110884.0
Furniture,684,4110884.0
Furniture,135,4110884.0
Furniture,654,4110884.0
Furniture,852,4110884.0
Furniture,346,4110884.0
Furniture,170,4110884.0
Furniture,76,4110884.0
Furniture,1657,4110884.0
Furniture,1256,4110884.0
Furniture,258,4110884.0
Furniture,271,4110884.0
Furniture,925,4110884.0
Furniture,44,4110884.0
Furniture,464,4110884.0
Furniture,114,4110884.0
Furniture,267,4110884.0
Furniture,264,4110884.0
Furniture,250,4110884.0
Furniture,821,4110884.0
Furniture,103,4110884.0
Furniture,458,4110884.0
Furniture,196,4110884.0
Furniture,402,4110884.0
Furniture,706,4110884.0
Furniture,362,4110884.0
Furniture,1637,4110884.0
Furniture,756,4110884.0
Furniture,1613,4110884.0
Furniture,2504,4110884.0
Furniture,318,4110884.0
Furniture,369,4110884.0
Furniture,277,4110884.0
Furniture,434,4110884.0
Furniture,77,4110884.0
Furniture,1187,4110884.0
Furniture,477,4110884.0
Furniture,54,4110884.0
Furniture,1568,4110884.0
Furniture,454,4110884.0
Furniture,338,4110884.0
Furniture,221,4110884.0
Furniture,105,4110884.0
Furniture,804,4110884.0
Furniture,129,4110884.0
Furniture,302,4110884.0
Furniture,258,4110884.0
Furniture,150,4110884.0
Furniture,697,4110884.0
Furniture,335,4110884.0
Furniture,988,4110884.0
Furniture,47,4110884.0
Furniture,162,4110884.0
Furniture,2760,4110884.0
Furniture,218,4110884.0
Furniture,97,4110884.0
Furniture,626,4110884.0
Furniture,293,4110884.0
Furniture,452,4110884.0
Furniture,151,4110884.0
Furniture,34,4110884.0
Furniture,596,4110884.0
Furniture,209,4110884.0
Furniture,172,4110884.0
Furniture,1655,4110884.0
Furniture,91,4110884.0
Furniture,85,4110884.0
Furniture,129,4110884.0
Furniture,333,4110884.0
Furniture,391,4110884.0
Furniture,85,4110884.0
Furniture,91,4110884.0
Furniture,331,4110884.0
Furniture,164,4110884.0
Furniture,104,4110884.0
Furniture,119,4110884.0
Furniture,1864,4110884.0
Furniture,1028,4110884.0
Furniture,228,4110884.0
Furniture,595,4110884.0
Furniture,128,4110884.0
Furniture,659,4110884.0
Furniture,157,4110884.0
Furniture,152,4110884.0
Furniture,2046,4110884.0
Furniture,449,4110884.0
Furniture,126,4110884.0
Furniture,760,4110884.0
Furniture,789,4110884.0
Furniture,225,4110884.0
Furniture,204,4110884.0
Furniture,1112,4110884.0
Furniture,545,4110884.0
Furniture,701,4110884.0
Furniture,820,4110884.0
Furniture,157,4110884.0
Furniture,111,4110884.0
Furniture,254,4110884.0
Furniture,143,4110884.0
Furniture,327,4110884.0
Furniture,191,4110884.0
Furniture,137,4110884.0
Furniture,112,4110884.0
Furniture,355,4110884.0
Furniture,1714,4110884.0
Furniture,335,4110884.0
Furniture,1241,4110884.0
Furniture,620,4110884.0
Furniture,301,4110884.0
Furniture,227,4110884.0
Furniture,359,4110884.0
Furniture,218,4110884.0
Furniture,742,4110884.0
Furniture,34,4110884.0
Furniture,101,4110884.0
Furniture,756,4110884.0
Furniture,150,4110884.0
Furniture,159,4110884.0
Furniture,492,4110884.0
Furniture,1112,4110884.0
Furniture,439,4110884.0
Furniture,190,4110884.0
Furniture,132,4110884.0
Furniture,463,4110884.0
Furniture,897,4110884.0
Furniture,402,4110884.0
Furniture,317,4110884.0
Furniture,545,4110884.0
Furniture,456,4110884.0
Furniture,697,4110884.0
Furniture,1631,4110884.0
Furniture,97,4110884.0
Furniture,295,4110884.0
Furniture,316,4110884.0
Furniture,823,4110884.0
Furniture,226,4110884.0
Furniture,461,4110884.0
Furniture,353,4110884.0
Furniture,2544,4110884.0
Furniture,307,4110884.0
Furniture,592,4110884.0
Furniture,200,4110884.0
Furniture,2068,4110884.0
Furniture,257,4110884.0
Furniture,1241,4110884.0
Furniture,1586,4110884.0
Furniture,444,4110884.0
Furniture,140,4110884.0
Furniture,146,4110884.0
Furniture,111,4110884.0
Furniture,102,4110884.0
Furniture,419,4110884.0
Furniture,39,4110884.0
Furniture,309,4110884.0
Furniture,168,4110884.0
Furniture,266,4110884.0
Furniture,2635,4110884.0
Furniture,660,4110884.0
Furniture,2057,4110884.0
Furniture,654,4110884.0
Furniture,1752,4110884.0
Furniture,355,4110884.0
Furniture,424,4110884.0
Furniture,152,4110884.0
Furniture,165,4110884.0
Furniture,449,4110884.0
Furniture,778,4110884.0
Furniture,63,4110884.0
Furniture,43,4110884.0
Furniture,68,4110884.0
Furniture,222,4110884.0
Furniture,134,4110884.0
Furniture,613,4110884.0
Furniture,286,4110884.0
Furniture,293,4110884.0
Furniture,231,4110884.0
Furniture,545,4110884.0
Furniture,478,4110884.0
Furniture,37,4110884.0
Furniture,973,4110884.0
Furniture,935,4110884.0
Furniture,374,4110884.0
Furniture,482,4110884.0
Furniture,845,4110884.0
Furniture,127,4110884.0
Furniture,264,4110884.0
Furniture,1314,4110884.0
Furniture,793,4110884.0
Furniture,821,4110884.0
Furniture,150,4110884.0
Furniture,334,4110884.0
Furniture,891,4110884.0
Furniture,583,4110884.0
Furniture,176,4110884.0
Furniture,226,4110884.0
Furniture,1640,4110884.0
Furniture,97,4110884.0
Furniture,39,4110884.0
Furniture,2619,4110884.0
Furniture,661,4110884.0
Furniture,135,4110884.0
Furniture,144,4110884.0
Furniture,1161,4110884.0
Furniture,775,4110884.0
Furniture,776,4110884.0
Furniture,51,4110884.0
Furniture,342,4110884.0
Furniture,793,4110884.0
Furniture,1058,4110884.0
Furniture,124,4110884.0
Furniture,143,4110884.0
Furniture,463,4110884.0
Furniture,460,4110884.0
Furniture,1303,4110884.0
Furniture,85,4110884.0
Furniture,154,4110884.0
Furniture,188,4110884.0
Furniture,45,4110884.0
Furniture,835,4110884.0
Furniture,129,4110884.0
Furniture,308,4110884.0
Furniture,447,4110884.0
Furniture,1253,4110884.0
Furniture,201,4110884.0
Furniture,36,4110884.0
Furniture,176,4110884.0
Furniture,95,4110884.0
Furniture,139,4110884.0
Furniture,787,4110884.0
Furniture,359,4110884.0
Furniture,76,4110884.0
Furniture,2131,4110884.0
Furniture,1968,4110884.0
Furniture,223,4110884.0
Furniture,60,4110884.0
Furniture,232,4110884.0
Furniture,879,4110884.0
Furniture,208,4110884.0
Furniture,387,4110884.0
Furniture,1113,4110884.0
Furniture,47,4110884.0
Furniture,99,4110884.0
Furniture,397,4110884.0
Furniture,107,4110884.0
Furniture,300,4110884.0
Furniture,363,4110884.0
Furniture,174,4110884.0
Furniture,187,4110884.0
Furniture,583,4110884.0
Furniture,826,4110884.0
Furniture,437,4110884.0
Furniture,231,4110884.0
Furniture,608,4110884.0
Furniture,453,4110884.0
Furniture,139,4110884.0
Furniture,773,4110884.0
Furniture,88,4110884.0
Furniture,52,4110884.0
Furniture,902,4110884.0
Furniture,324,4110884.0
Furniture,588,4110884.0
Furniture,982,4110884.0
Furniture,702,4110884.0
Furniture,3139,4110884.0
Furniture,374,4110884.0
Furniture,236,4110884.0
Furniture,900,4110884.0
Furniture,87,4110884.0
Furniture,172,4110884.0
Furniture,410,4110884.0
Furniture,1637,4110884.0
Furniture,651,4110884.0
Furniture,45,4110884.0
Furniture,4100,4110884.0
Furniture,1655,4110884.0
Furniture,395,4110884.0
Furniture,309,4110884.0
Furniture,811,4110884.0
Furniture,267,4110884.0
Furniture,263,4110884.0
Furniture,182,4110884.0
Furniture,231,4110884.0
Furniture,227,4110884.0
Furniture,1652,4110884.0
Furniture,415,4110884.0
Furniture,1228,4110884.0
Furniture,195,4110884.0
Furniture,375,4110884.0
Furniture,88,4110884.0
Furniture,660,4110884.0
Furniture,114,4110884.0
Furniture,154,4110884.0
Furniture,160,4110884.0
Furniture,599,4110884.0
Furniture,348,4110884.0
Furniture,811,4110884.0
Furniture,1572,4110884.0
Furniture,154,4110884.0
Furniture,249,4110884.0
Furniture,5760,4110884.0
Furniture,193,4110884.0
Furniture,48,4110884.0
Furniture,1059,4110884.0
Furniture,153,4110884.0
Furniture,327,4110884.0
Furniture,181,4110884.0
Furniture,1211,4110884.0
Furniture,646,4110884.0
Furniture,159,4110884.0
Furniture,415,4110884.0
Furniture,1705,4110884.0
Furniture,34,4110884.0
Furniture,1321,4110884.0
Furniture,250,4110884.0
Furniture,699,4110884.0
Furniture,65,4110884.0
Furniture,565,4110884.0
Furniture,385,4110884.0
Furniture,493,4110884.0
Furniture,292,4110884.0
Furniture,654,4110884.0
Furniture,317,4110884.0
Furniture,269,4110884.0
Furniture,100,4110884.0
Furniture,184,4110884.0
Furniture,538,4110884.0
Furniture,871,4110884.0
Furniture,299,4110884.0
Furniture,51,4110884.0
Furniture,476,4110884.0
Furniture,292,4110884.0
Furniture,379,4110884.0
Furniture,465,4110884.0
Furniture,171,4110884.0
Furniture,1103,4110884.0
Furniture,57,4110884.0
Furniture,545,4110884.0
Furniture,206,4110884.0
Furniture,557,4110884.0
Furniture,107,4110884.0
Furniture,70,4110884.0
Furniture,178,4110884.0
Furniture,204,4110884.0
Furniture,330,4110884.0
Furniture,1654,4110884.0
Furniture,34,4110884.0
Furniture,88,4110884.0
Furniture,31,4110884.0
Furniture,619,4110884.0
Furniture,89,4110884.0
Furniture,132,4110884.0
Furniture,102,4110884.0
Furniture,243,4110884.0
Furniture,1582,4110884.0
Furniture,467,4110884.0
Furniture,190,4110884.0
Furniture,293,4110884.0
Furniture,2398,4110884.0
Furniture,190,4110884.0
Furniture,263,4110884.0
Furniture,1536,4110884.0
Furniture,34,4110884.0
Furniture,1050,4110884.0
Furniture,148,4110884.0
Furniture,237,4110884.0
Furniture,706,4110884.0
Furniture,159,4110884.0
Furniture,54,4110884.0
Furniture,204,4110884.0
Furniture,267,4110884.0
Furniture,118,4110884.0
Furniture,33,4110884.0
Furniture,191,4110884.0
Furniture,90,4110884.0
Furniture,180,4110884.0
Furniture,434,4110884.0
Furniture,51,4110884.0
Furniture,85,4110884.0
Furniture,823,4110884.0
Furniture,269,4110884.0
Furniture,158,4110884.0
Furniture,953,4110884.0
Furniture,91,4110884.0
Furniture,85,4110884.0
Furniture,159,4110884.0
Furniture,170,4110884.0
Furniture,106,4110884.0
Furniture,880,4110884.0
Furniture,38,4110884.0
Furniture,27,4110884.0
Furniture,237,4110884.0
Furniture,74,4110884.0
Furniture,580,4110884.0
Furniture,58,4110884.0
Furniture,70,4110884.0
Furniture,78,4110884.0
Furniture,174,4110884.0
Furniture,86,4110884.0
Furniture,223,4110884.0
Furniture,181,4110884.0
Furniture,552,4110884.0
Furniture,741,4110884.0
Furniture,75,4110884.0
Furniture,38,4110884.0
Furniture,159,4110884.0
Furniture,123,4110884.0
Furniture,688,4110884.0
Furniture,1833,4110884.0
Furniture,689,4110884.0
Furniture,224,4110884.0
Furniture,311,4110884.0
Furniture,651,4110884.0
Furniture,176,4110884.0
Furniture,275,4110884.0
Furniture,561,4110884.0
Furniture,2615,4110884.0
Furniture,346,4110884.0
Furniture,647,4110884.0
Furniture,363,4110884.0
Furniture,58,4110884.0
Furniture,946,4110884.0
Furniture,363,4110884.0
Furniture,213,4110884.0
Furniture,379,4110884.0
Furniture,3233,4110884.0
Furniture,402,4110884.0
Furniture,236,4110884.0
Furniture,1180,4110884.0
Furniture,1809,4110884.0
Furniture,2952,4110884.0
Furniture,2993,4110884.0
Furniture,1789,4110884.0
Furniture,954,4110884.0
Furniture,424,4110884.0
Furniture,1491,4110884.0
Furniture,1859,4110884.0
Furniture,511,4110884.0
Furniture,157,4110884.0
Furniture,985,4110884.0
Furniture,3024,4110884.0
Furniture,747,4110884.0
Furniture,2301,4110884.0
Furniture,534,4110884.0
Furniture,673,4110884.0
Furniture,307,4110884.0
Furniture,717,4110884.0
Furniture,148,4110884.0
Furniture,311,4110884.0
Furniture,626,4110884.0
Furniture,101,4110884.0
Furniture,481,4110884.0
Furniture,359,4110884.0
Furniture,553,4110884.0
Furniture,306,4110884.0
Furniture,676,4110884.0
Furniture,837,4110884.0
Furniture,264,4110884.0
Furniture,2757,4110884.0
Furniture,837,4110884.0
Furniture,831,4110884.0
Furniture,254,4110884.0
Furniture,269,4110884.0
Furniture,1080,4110884.0
Furniture,1076,4110884.0
Furniture,129,4110884.0
Furniture,1657,4110884.0
Furniture,662,4110884.0
Furniture,312,4110884.0
Furniture,304,4110884.0
Furniture,157,4110884.0
Furniture,269,4110884.0
Furniture,706,4110884.0
Furniture,260,4110884.0
Furniture,670,4110884.0
Furniture,437,4110884.0
Furniture,255,4110884.0
Furniture,450,4110884.0
Furniture,461,4110884.0
Furniture,1917,4110884.0
